Date,EUR/USD Close,USD/JPY Close,USD/CHF Close,GBP/USD Close,USD/CAD Close,EUR/GBP Close,EUR/JPY Close,EUR/CHF Close,AUD/USD Close,GBP/JPY Close,CHF/JPY Close,GBP/CHF Close,NZD/USD Close
2002-01-25,0.8648,134.32,1.7042,1.4085,1.6116,0.614,116.16,1.4738,0.5165,189.2,78.82,2.4003,0
2002-01-28,0.8613,133.4,1.7074,1.4078,1.6025,0.6118,114.9,1.4706,0.5163,187.81,78.13,2.4036,0
2002-01-29,0.8647,133.41,1.7019,1.4129,1.5936,0.612,115.36,1.4717,0.5101,188.5,78.39,2.4047,0
2002-01-30,0.8616,132.81,1.7092,1.4139,1.5886,0.6094,114.43,1.4727,0.5058,187.78,77.7,2.4167,0
2002-01-31,0.8588,134.77,1.7214,1.4102,1.5858,0.609,115.74,1.4783,0.5064,190.05,78.29,2.4275,0
2002-02-01,0.8619,133.18,1.7158,1.4163,1.5916,0.6086,114.79,1.4788,0.508,188.62,77.62,2.43,0
2002-02-04,0.8701,132.28,1.6977,1.422,1.5955,0.6119,115.09,1.4772,0.5112,188.1,77.91,2.4142,0
2002-02-05,0.8674,133.83,1.6988,1.415,1.5983,0.613,116.09,1.4735,0.5082,189.38,78.78,2.4038,0
2002-02-06,0.8687,133.57,1.6945,1.4129,1.6048,0.6148,116.03,1.472,0.5084,188.72,78.83,2.3041,0
2002-02-07,0.871,133.48,1.6902,1.4138,1.5986,0.6161,116.27,1.4721,0.508,188.72,78.98,2.3895,0
2002-02-08,0.8724,134.66,1.6893,1.4151,1.5975,0.6172,117.61,1.4754,0.5105,190.55,79.71,2.3905,0
2002-02-11,0.8766,133.46,1.6848,1.422,1.5909,0.6165,116.99,1.4769,0.5123,189.78,79.21,2.3957,0
2002-02-12,0.8763,132.61,1.6868,1.4338,1.5917,0.6112,116.21,1.4781,0.5086,190.14,79.58,2.4184,0
2002-02-13,0.8713,133.24,1.6998,1.4287,1.5906,0.6099,116.09,1.4811,0.5097,190.35,78.38,2.4285,0
2002-02-14,0.8737,132.06,1.698,1.4307,1.5926,0.6107,115.38,1.4835,0.5163,188.94,77.78,2.4293,0
2002-02-15,0.8727,132.64,1.6997,1.4317,1.5918,0.6096,115.75,1.4833,0.517,189.9,78.04,2.4335,0
2002-02-18,0.871,132.65,1.7005,1.4285,1.591,0.6095,115.5,1.481,0.5183,189.5,78,2.429,0
2002-02-19,0.8759,133.65,1.6877,1.432,1.5873,0.6117,117.06,1.4782,0.5183,191.38,79.19,2.416,0
2002-02-20,0.8703,133.69,1.7003,1.4281,1.5898,0.6094,116.35,1.4798,0.5185,190.92,78.63,2.4282,0
2002-02-21,0.8687,134.27,1.7038,1.4247,1.5904,0.6097,116.64,1.4801,0.5174,191.29,78.81,2.4274,0
2002-02-22,0.8757,134.16,1.6897,1.4326,1.5962,0.6113,117.49,1.4796,0.5133,192.2,79.4,2.4206,0
2002-02-25,0.8689,133.97,1.6977,1.425,1.6003,0.6098,116.41,1.4751,0.5133,190.91,78.91,2.4192,0
2002-02-26,0.8638,134.66,1.7084,1.4163,1.6098,0.6099,116.32,1.4757,0.5135,190.71,78.81,2.4197,0
2002-02-27,0.8656,134.27,1.7051,1.4195,1.6083,0.6098,116.22,1.476,0.5153,190.59,78.74,2.4204,0
2002-02-28,0.8688,133.64,1.6976,1.4171,1.6026,0.614,116.11,1.4749,0.5172,189.38,78.72,2.4057,0
2002-03-01,0.8651,133.27,1.7069,1.4186,1.592,0.6098,115.28,1.4766,0.5195,189.06,78.08,2.4214,0
2002-03-04,0.8693,132.24,1.6993,1.4226,1.5905,0.6111,114.96,1.4772,0.5199,188.13,77.82,2.4175,0
2002-03-05,0.8717,132.24,1.6944,1.4237,1.5885,0.6123,115.28,1.477,0.5209,188.27,78.05,2.4124,0
2002-03-06,0.8761,130.83,1.683,1.4224,1.5808,0.6158,114.62,1.4745,0.5231,186.1,77.74,2.3939,0
2002-03-07,0.8835,126.9,1.667,1.4282,1.5824,0.6186,112.12,1.4724,0.5255,181.24,76.12,2.3809,0
2002-03-08,0.8735,128.6,1.6879,1.4201,1.5854,0.6151,112.33,1.4743,0.5229,182.63,76.19,2.3969,0
2002-03-11,0.8753,128.16,1.6792,1.42,1.5837,0.6164,112.17,1.4698,0.5218,181.98,76.32,2.3845,0
2002-03-12,0.8763,128.67,1.6771,1.4157,1.5847,0.6188,112.73,1.4693,0.5208,182.16,76.72,2.3742,0
2002-03-13,0.8765,129.41,1.6743,1.4158,1.5978,0.6191,113.43,1.4675,0.5195,183.22,77.29,2.3704,0
2002-03-14,0.8824,129.1,1.6545,1.4209,1.5917,0.6211,113.93,1.4601,0.5232,183.44,78.03,2.3509,0
2002-03-15,0.8825,129.2,1.6575,1.424,1.584,0.6195,113.95,1.4625,0.5255,183.9,77.9,2.359,0
2002-03-18,0.8821,131.36,1.6584,1.4266,1.5861,0.6183,115.87,1.4629,0.5252,187.4,79.21,2.3659,0
2002-03-19,0.8828,131.99,1.6589,1.4244,1.5851,0.6198,116.52,1.4644,0.5236,188.01,79.57,2.3629,0
2002-03-20,0.8843,131.46,1.6545,1.428,1.5787,0.6193,116.25,1.4631,0.5305,187.73,79.46,2.3627,0
2002-03-21,0.8818,132.02,1.6576,1.4253,1.5787,0.6187,116.42,1.4616,0.5303,188.17,79.65,2.3625,0
2002-03-22,0.8767,132.84,1.6672,1.4254,1.57771,0.6151,116.46,1.4616,0.5308,189.32,79.68,2.3761,0
2002-03-25,0.8772,133.33,1.6661,1.4257,1.5829,0.6153,116.96,1.4615,0.5302,190.09,80.02,2.3754,0
2002-03-26,0.8768,132.88,1.6681,1.4266,1.5925,0.6146,116.51,1.4626,0.5278,189.57,79.66,2.3798,0
2002-03-27,0.8727,132.75,1.6777,1.4248,1.5944,0.6125,115.85,1.4642,0.5276,189.14,79.12,2.3905,0
2002-03-28,0.8709,132.71,1.6841,1.4254,1.5934,0.611,115.58,1.4666,0.5338,189.17,78.81,2.4004,0
2002-03-29,0.8716,132.67,1.6817,1.4254,1.5948,0.6115,115.65,1.4658,0.5333,189.11,78.89,2.3971,0
2002-04-01,0.8807,133.43,1.6615,1.4412,1.5987,0.6111,117.51,1.4633,0.5336,192.3,80.31,2.3946,0
2002-04-02,0.8789,133.43,1.6642,1.4365,1.5929,0.6118,117.27,1.4627,0.535,191.67,80.18,2.3906,0
2002-04-03,0.8809,132.73,1.6587,1.4359,1.5894,0.6135,116.91,1.4611,0.5327,190.57,80.01,2.3817,0
2002-04-04,0.8777,132.22,1.6649,1.4339,1.5949,0.6121,116.05,1.4613,0.5309,189.59,79.41,2.3873,0
2002-04-05,0.8796,131.62,1.6644,1.433,1.5887,0.6137,115.69,1.4638,0.5304,188.56,79.03,2.3856,0
2002-04-08,0.8741,131.39,1.6757,1.4307,1.5947,0.611,114.85,1.4647,0.5274,187.99,78.4,2.3974,0
2002-04-09,0.8805,131,1.6659,1.436,1.5973,0.6132,115.35,1.4668,0.5276,188.12,78.64,2.3923,0
2002-04-10,0.8804,130.68,1.6668,1.4366,1.5925,0.6128,115.05,1.4675,0.5309,187.73,78.4,2.3946,0
2002-04-11,0.883,131.53,1.659,1.4388,1.5898,0.6137,116.14,1.4649,0.5352,189.24,79.22,2.387,0
2002-04-12,0.8792,132.08,1.6667,1.4365,1.5876,0.612,116.12,1.4653,0.5347,189.73,79.25,2.3942,0
2002-04-15,0.8803,131.91,1.667,1.4383,1.5865,0.612,116.12,1.4675,0.5321,189.73,79.13,2.3977,0
2002-04-16,0.8819,131.14,1.6648,1.4391,1.5816,0.6128,115.65,1.4682,0.533,188.72,78.77,2.3965,0
2002-04-17,0.8894,130.77,1.6528,1.4443,1.5747,0.6158,116.31,1.47,0.5376,188.87,79.12,2.3871,0
2002-04-18,0.8912,129.86,1.648,1.4486,1.5755,0.6145,115.6,1.467,0.5385,188.12,78.8,2.3873,0
2002-04-19,0.8917,130.32,1.6445,1.4483,1.5724,0.6157,116.21,1.4664,0.5396,188.75,79.25,2.3817,0
2002-04-22,0.8897,129.94,1.651,1.4498,1.5714,0.6137,115.61,1.4689,0.541,188.38,78.7,2.393,0
2002-04-23,0.8886,130.16,1.6511,1.4471,1.574,0.6141,115.66,1.4671,0.5385,188.36,78.84,2.3893,0
2002-04-24,0.8922,129.55,1.6435,1.4482,1.5682,0.6161,115.58,1.4663,0.5428,187.61,78.83,2.3801,0
2002-04-25,0.898,128.61,1.6292,1.4547,1.5637,0.6173,115.49,1.463,0.5442,187.09,78.94,2.37,0
2002-04-26,0.9015,127.85,1.6234,1.4573,1.5613,0.6186,115.26,1.4635,0.5437,186.32,78.76,2.3658,0
2002-04-29,0.9034,128.02,1.6188,1.4591,1.5665,0.6191,115.66,1.4624,0.5389,186.8,79.08,2.362,0
2002-04-30,0.9008,128.48,1.614,1.4575,1.5678,0.618,115.74,1.4539,0.5382,187.26,79.6,2.3524,0
2002-05-01,0.9057,127.43,1.6023,1.4631,1.5607,0.619,115.41,1.4512,0.5392,186.44,79.52,2.3444,0
2002-05-02,0.9027,127.94,1.6099,1.4631,1.5621,0.617,115.49,1.4532,0.536,186.17,79.47,2.3554,0
2002-05-03,0.9168,127.04,1.588,1.4676,1.5627,0.6247,115.47,1.4559,0.536,186.4,79.99,2.3302,0
2002-05-06,0.9166,127.3,1.5886,1.4682,1.5674,0.6243,116.69,1.4572,0.5394,186.91,80.14,2.3323,0
2002-05-07,0.9151,128.01,1.5893,1.4677,1.5686,0.6235,117.14,1.4544,0.5399,187.88,80.54,2.3326,0
2002-05-08,0.9053,128.76,1.6076,1.4556,1.5698,0.6219,116.57,1.4553,0.5394,187.43,80.1,2.34,0
2002-05-09,0.9089,128.39,1.5983,1.459,1.5655,0.623,116.69,1.4527,0.5442,187.31,80.32,2.332,0
2002-05-10,0.9138,127.57,1.5917,1.4625,1.5582,0.6247,116.55,1.4542,0.5451,186.57,80.15,2.3279,0
2002-05-13,0.9119,127.71,1.595,1.4572,1.5558,0.6258,116.46,1.4545,0.5472,186.09,80.06,2.3243,0
2002-05-14,0.9023,128.56,1.6148,1.4491,1.5582,0.6227,116,1.4571,0.5473,186.29,79.61,2.3401,0
2002-05-15,0.9114,127.7,1.5968,1.46,1.5562,0.6242,116.38,1.4553,0.5485,186.29,79.97,2.3343,0
2002-05-16,0.9117,128.13,1.597,1.4567,1.5541,0.6259,116.82,1.456,0.5485,186.65,80.23,2.3263,0
2002-05-17,0.9214,125.81,1.5791,1.459,1.5462,0.6315,115.92,1.455,0.5521,183.55,79.67,2.3039,0
2002-05-20,0.9223,125.32,1.5753,1.4596,1.5423,0.6319,115.58,1.4529,0.5554,182.92,79.56,2.2992,0
2002-05-21,0.9201,123.9,1.5767,1.4594,1.5387,0.6305,114,1.4508,0.557,180.82,78.58,2.3011,0
2002-05-22,0.9262,124.2,1.5688,1.4587,1.5335,0.6349,115.03,1.4531,0.5602,181.17,79.17,2.2885,0
2002-05-23,0.9215,124.9,1.5779,1.4542,1.534,0.6337,115.09,1.454,0.5573,181.62,79.15,2.2946,0
2002-05-24,0.9211,124.63,1.5834,1.4574,1.5348,0.632,114.8,1.4585,0.5555,181.64,78.71,2.3076,0
2002-05-27,0.921,124.75,1.5845,1.4568,1.5345,0.6322,114.8,1.4593,0.5572,181.74,78.73,2.3089,0
2002-05-28,0.9291,124.45,1.5733,1.4594,1.5308,0.6367,115.64,1.4619,0.5619,181.62,79.1,2.2961,0
2002-05-29,0.9365,124.3,1.5662,1.4623,1.5324,0.6404,116.41,1.4667,0.5641,181.76,79.36,2.2902,0
2002-05-30,0.9387,123.21,1.5592,1.4652,1.5349,0.6404,115.65,1.4637,0.564,180.52,79.02,2.2846,0
2002-05-31,0.9323,124.26,1.5695,1.4659,1.5275,0.6404,115.65,1.4633,0.5671,180.91,79.17,2.2851,0
2002-06-03,0.9377,123.81,1.5653,1.4623,1.5286,0.641,116.09,1.4678,0.571,181.04,79.09,2.289,0
2002-06-04,0.9413,123.95,1.5619,1.4599,1.5297,0.6448,116.67,1.4702,0.5731,180.95,79.38,2.2803,0
2002-06-05,0.9394,124.46,1.566,1.4592,1.5326,0.6438,116.92,1.4711,0.5727,181.62,79.48,2.2851,0
2002-06-06,0.9456,124.26,1.5583,1.4598,1.5333,0.6478,117.52,1.4735,0.5748,181.57,79.74,2.2748,0
2002-06-07,0.9441,124.4,1.5564,1.4596,1.532,0.6468,117.44,1.4694,0.5721,181.57,79.93,2.2717,0
2002-06-10,0.9435,124.68,1.56,1.4595,1.5395,0.6465,117.64,1.4719,0.5704,181.98,79.71,2.2768,0
2002-06-11,0.9473,125.31,1.5563,1.4719,1.5386,0.6436,118.7,1.4742,0.5675,184.44,80.52,2.2907,0
2002-06-12,0.9447,125.67,1.5649,1.4707,1.5361,0.6423,118.72,1.4784,0.5717,184.82,80.3,2.3015,0
2002-06-13,0.942,125.05,1.5664,1.4717,1.5397,0.6403,117.78,1.4755,0.566,183.97,79.83,2.3044,0
2002-06-14,0.9455,124.1,1.5605,1.475,1.5465,0.6405,117.3,1.475,0.561,183.23,79.53,2.3041,0
2002-06-17,0.9442,124.44,1.5631,1.4791,1.5477,0.6384,117.5,1.475,0.5574,184.06,79.67,2.3121,0
2002-06-18,0.9515,124.32,1.5512,1.4913,1.5451,0.6394,118.26,1.4755,0.5653,185.4,80.14,2.3134,0
2002-06-19,0.9565,123.83,1.5382,1.4909,1.5407,0.6416,118.45,1.4713,0.5651,184.62,80.51,2.2932,0
2002-06-20,0.9637,123.44,1.5267,1.4986,1.5396,0.6431,118.96,1.4713,0.5709,184.99,80.85,2.2879,0
2002-06-21,0.9701,121.43,1.5124,1.4961,1.5203,0.6484,117.8,1.4672,0.5737,181.68,80.29,2.2627,0
2002-06-24,0.9706,121.68,1.5124,1.4961,1.5203,0.6484,117.8,1.4672,0.5737,181.68,80.29,2.2627,0
2002-06-25,0.9773,121.53,1.5017,1.505,1.5167,0.6494,118.77,1.4676,0.571,182.9,80.93,2.26,0
2002-06-26,0.986,121.71,1.4892,1.5284,1.5168,0.6451,118.04,1.4685,0.5601,182.97,80.39,2.2761,0
2002-06-27,0.9882,119.41,1.4892,1.5274,1.5127,0.647,118.01,1.4716,0.5612,183.39,80.19,2.2746,0
2002-06-28,0.9919,119.47,1.4822,1.5315,1.5153,0.6477,118.5,1.4702,0.5639,182.96,80.6,2.2699,0
2002-07-01,0.9875,120.05,1.4877,1.5304,1.5179,0.6453,118.55,1.4691,0.5613,183.72,80.7,2.2767,0
2002-07-02,0.9834,120.21,1.4897,1.5326,1.5259,0.6417,118.21,1.4649,0.563,184.23,80.7,2.283,0
2002-07-03,0.9811,119.8,1.4914,1.5242,1.5325,0.6437,117.53,1.4632,0.5594,182.59,80.32,2.2732,0
2002-07-04,0.979,120,1.4955,1.5255,1.5285,0.6415,117.5,1.464,0.557,183.1,80.25,2.275,0
2002-07-05,0.9734,120.26,1.5067,1.5222,1.5237,0.6395,117.06,1.4666,0.5562,183.06,79.82,2.2934,0
2002-07-08,0.9777,118.55,1.4878,1.5373,1.5213,0.6425,117.1,1.4695,0.565,183.1,79.68,2.2872,0
2002-07-09,0.9943,117.89,1.4816,1.5487,1.5118,0.642,117.22,1.4732,0.5686,182.58,79.57,2.2946,0
2002-07-10,0.9884,117.63,1.4881,1.5466,1.5185,0.6391,116.38,1.4709,0.5654,181.93,79.05,2.3015,0
2002-07-11,0.991,116.79,1.4791,1.5574,1.5214,0.6363,115.74,1.4658,0.5583,181.9,78.96,2.3036,0
2002-07-12,0.9905,116.85,1.4835,1.5509,1.5328,0.6387,115.74,1.4694,0.5591,181.22,78.77,2.3008,0
2002-07-15,1.0056,116.23,1.4578,1.571,1.5381,0.6401,116.88,1.466,0.5592,182.6,79.73,2.2902,0
2002-07-16,1.0079,116.06,1.4556,1.5708,1.5356,0.6416,116.98,1.4671,0.5563,182.31,79.73,2.2865,0
2002-07-17,1.0094,116.24,1.452,1.572,1.5418,0.6431,117.33,1.4657,0.5507,182.73,80.05,2.2826,0
2002-07-18,1.0098,116.62,1.4505,1.5716,1.544,0.6425,117.76,1.4647,0.5526,183.28,80.4,2.2795,0
2002-07-19,1.0135,115.73,1.4417,1.5783,1.5432,0.6421,117.3,1.4612,0.5567,182.66,80.28,2.2754,0
2002-07-22,1.0078,116.37,1.446,1.5768,1.5623,0.6386,117.18,1.4561,0.548,183.49,80.48,2.27,0
2002-07-23,0.9861,117.79,1.474,1.5572,1.5869,0.6333,116.15,1.4537,0.5384,183.42,79.9,2.2957,0
2002-07-24,0.996,116.35,1.4529,1.5758,1.5625,0.6321,115.88,1.4471,0.5409,183.34,80.08,2.2894,0
2002-07-25,1.0017,116.62,1.4442,1.5823,1.5714,0.6331,116.82,1.4466,0.5403,184.53,80.75,2.2851,0
2002-07-26,0.9872,118.92,1.4657,1.5655,1.587,0.6306,117.4,1.447,0.5349,186.17,81.13,2.2946,0
2002-07-29,0.9806,119.47,1.4861,1.561,1.5724,0.6279,117.42,1.4573,0.5394,187.02,80.57,2.3211,0
2002-07-30,0.9841,120.1,1.4818,1.5725,1.5753,0.6258,118.27,1.4583,0.5433,188.98,81.1,2.3302,0
2002-07-31,0.9769,119.79,1.4879,1.5623,1.5862,0.6253,117.03,1.4535,0.5418,187.15,80.51,2.3245,0
2002-08-01,0.9835,119.37,1.4736,1.5592,1.5923,0.6307,117.37,1.4493,0.5398,186.09,80.98,2.2979,0
2002-08-02,0.9866,119.06,1.4707,1.569,1.5868,0.6288,117.46,1.451,0.5388,186.8,80.95,2.3075,0
2002-08-05,0.9808,119.7,1.4724,1.5611,1.5871,0.6283,117.4,1.4539,0.5376,186.86,80.75,2.3142,0
2002-08-06,0.9649,120.98,1.51,1.5363,1.5863,0.6281,116.74,1.457,0.5309,185.87,80.12,2.3198,0
2002-08-07,0.9743,120.15,1.4967,1.5377,1.5765,0.6336,117.06,1.4582,0.537,184.75,80.28,2.3015,0
2002-08-08,0.9658,121.03,1.5146,1.5297,1.5805,0.6314,116.89,1.4628,0.534,185.13,79.91,2.3169,0
2002-08-09,0.9705,120.14,1.5035,1.5238,1.5739,0.6369,116.6,1.4591,0.536,183.07,79.91,2.291,0
2002-08-12,0.9789,118.97,1.4944,1.5313,1.5757,0.6393,116.46,1.4629,0.5404,182.19,79.61,2.2883,0
2002-08-13,0.9816,118.88,1.4894,1.5337,1.5732,0.6395,116.68,1.4624,0.5375,182.45,79.79,2.2866,0
2002-08-14,0.9783,117.33,1.4952,1.5371,1.5632,0.6365,114.78,1.4628,0.5365,180.35,78.47,2.2983,0
2002-08-15,0.982,117.35,1.489,1.535,1.5621,0.6395,115.25,1.463,0.543,180.15,78.8,2.287,0
2002-08-16,0.9837,117.58,1.4904,1.5368,1.56,0.6401,115.67,1.4661,0.5451,180.7,78.89,2.2905,0
2002-08-19,0.9768,118.53,1.5029,1.5263,1.5723,0.64,115.78,1.4681,0.5421,180.91,78.87,2.2939,0
2002-08-20,0.9789,118.73,1.5002,1.5287,1.5667,0.6403,116.28,1.4686,0.5463,181.5,79.14,2.2934,0
2002-08-21,0.9796,118.48,1.499,1.5317,1.5574,0.6396,116.06,1.4684,0.544,181.47,79.04,2.296,0
2002-08-22,0.9702,119.84,1.518,1.5214,1.5597,0.6405,116.27,1.4728,0.5407,182.33,78.95,2.3095,0
2002-08-23,0.972,119.7,1.5148,1.5187,1.5561,0.64,116.35,1.4724,0.5432,181.79,79.02,2.3005,0
2002-08-26,0.9723,119.62,1.5128,1.5216,1.5552,0.639,116.31,1.4709,0.5432,182.02,79.07,2.3019,0
2002-08-27,0.9832,118.14,1.4925,1.535,1.5535,0.6405,116.16,1.4675,0.5544,181.35,79.15,2.2911,0
2002-08-28,0.9801,118.64,1.4997,1.5357,1.5535,0.6382,116.37,1.4699,0.5544,182.19,79.14,2.3031,0
2002-08-29,0.9839,118.25,1.4966,1.5481,1.5577,0.6356,116.35,1.4714,0.552,183.07,79.07,2.3151,0
2002-08-30,0.9808,118.67,1.5,1.5481,1.5584,0.6336,116.39,1.4712,0.5507,183.27,79.12,2.3221,0
2002-09-02,0.9845,118.1,1.495,1.5495,1.557,0.635,116.25,1.4715,0.552,183,79,2.316,0
2002-09-03,0.9864,117.09,1.4723,1.5628,1.5516,0.6376,116.67,1.467,0.5482,182.99,79.53,2.3009,0
2002-09-04,0.9912,117.99,1.4771,1.5643,1.5675,0.6336,116.96,1.4641,0.5446,184.58,79.89,2.3106,0
2002-09-05,0.993,118.23,1.4706,1.5676,1.5713,0.6335,117.4,1.4603,0.5419,185.33,80.4,2.3052,0
2002-09-06,0.9909,118.55,1.4858,1.5577,1.5593,0.6297,116.28,1.4575,0.5475,184.66,79.78,2.3145,0
2002-09-09,0.9787,118.87,1.4902,1.5555,1.5558,0.6293,116.35,1.4586,0.5481,184.9,79.77,2.318,0
2002-09-10,0.9748,119.9,1.4971,1.5552,1.5717,0.6269,116.9,1.4596,0.5478,186.46,80.09,2.3282,0
2002-09-11,0.9758,120.36,1.5026,1.5529,1.5796,0.6284,117.45,1.4662,0.5486,186.91,80.1,2.3333,0
2002-09-12,0.9817,120.11,1.4973,1.5602,1.5874,0.6292,117.91,1.4699,0.5528,187.4,80.22,2.3361,0
2002-09-13,0.9726,121.7,1.5091,1.5525,1.5846,0.6264,118.36,1.4676,0.5506,188.94,80.65,2.3429,0
2002-09-16,0.971,122.28,1.5125,1.5434,1.5808,0.6291,118.74,1.4686,0.5485,188.73,80.85,2.3344,0
2002-09-17,0.9711,122.35,1.5148,1.5382,1.5813,0.6313,118.82,1.471,0.5481,188.2,80.77,2.33,0
2002-09-18,0.9762,121.98,1.504,1.5489,1.5777,0.6303,119.07,1.4682,0.5486,188.93,81.1,2.3296,0
2002-09-19,0.9844,121.5,1.4858,1.5552,1.5739,0.633,119.61,1.4626,0.55,188.96,81.77,2.3107,0
2002-09-20,0.9805,123.48,1.4938,1.5537,1.5749,0.6311,121.07,1.4647,0.5455,191.85,82.66,2.3209,0
2002-09-23,0.9778,123.8,1.4968,1.5506,1.5827,0.6306,121.06,1.4636,0.5436,191.07,82.71,2.3209,0
2002-09-24,0.9813,123.25,1.4918,1.559,1.5879,0.6294,120.94,1.4639,0.5438,192.15,82.88,2.3257,0
2002-09-25,0.9762,122.86,1.4996,1.5585,1.5788,0.6264,119.94,1.4639,0.5459,191.48,81.93,2.3371,0
2002-09-26,0.9774,122.61,1.5004,1.5578,1.5769,0.6274,119.84,1.4665,0.5441,191.01,81.72,2.3373,0
2002-09-27,0.9793,122.81,1.4962,1.5602,1.5771,0.6277,120.27,1.4652,0.5432,191.61,82.09,2.3343,0
2002-09-30,0.9865,121.77,1.4758,1.5695,1.5868,0.6285,120.12,1.4559,0.5427,191.11,82.51,2.3163,0
2002-10-01,0.9847,122.53,1.4833,1.5663,1.5785,0.6297,120.66,1.4606,0.5439,191.92,82.61,2.3232,0
2002-10-02,0.9846,123.01,1.482,1.5669,1.5869,0.6285,121.11,1.4591,0.5433,192.71,83.15,2.3216,0
2002-10-03,0.9867,122.63,1.4799,1.5689,1.5922,0.6289,121.9,1.4601,0.5463,192.39,82.86,2.321,0
2002-10-04,0.9797,123.2,1.4918,1.5662,1.5937,0.6255,120.7,1.4615,0.5466,192.96,82.59,2.3364,0
2002-10-07,0.982,124.28,1.489,1.5643,1.5932,0.6278,121.97,1.4622,0.5493,194.28,83.41,2.3293,0
2002-10-08,0.9782,124.4,1.5004,1.5536,1.5942,0.629,121.57,1.4661,0.5471,193.27,82.92,2.331,0
2002-10-09,0.9903,123.28,1.4786,1.5653,1.5984,0.6327,122.08,1.4643,0.5489,192.96,83.37,2.3144,0
2002-10-10,0.986,123.59,1.4842,1.5645,1.5891,0.6302,121.86,1.4634,0.5479,193.36,83.27,2.322,0
2002-10-11,0.9861,124.05,1.4837,1.5609,1.5872,0.6318,122.33,1.4631,0.549,193.63,83.61,2.316,0
2002-10-14,0.9865,124.3,1.4817,1.5575,1.586,0.6334,122.62,1.4617,0.5465,193.6,83.89,2.3077,0
2002-10-15,0.9805,124.76,1.4966,1.5515,1.5853,0.632,122.33,1.4674,0.5463,193.56,83.36,2.3219,0
2002-10-16,0.9818,124.46,1.4938,1.5539,1.5829,0.6318,122.2,1.4666,0.549,193.41,83.32,2.3212,0
2002-10-17,0.9717,124.86,1.5116,1.5519,1.5714,0.6261,121.32,1.4688,0.5498,193.76,82.6,2.3458,0
2002-10-18,0.9716,125.49,1.5127,1.5458,1.5744,0.6285,121.92,1.4698,0.5503,193.97,82.95,2.3384,0
2002-10-21,0.9739,124.99,1.5098,1.5435,1.5735,0.631,121.62,1.4704,0.5548,192.76,82.72,2.3303,0
2002-10-22,0.9785,125.09,1.5,1.5475,1.5692,0.6323,122.49,1.4677,0.5522,193.58,83.39,2.3212,0
2002-10-23,0.9765,124.64,1.5036,1.5475,1.5655,0.631,121.71,1.4682,0.5533,192.88,82.9,2.3267,0
2002-10-24,0.9773,124.59,1.5018,1.5519,1.5646,0.6297,121.76,1.4677,0.5548,193.35,82.96,2.3306,0
2002-10-25,0.9767,124.21,1.5016,1.5509,1.5684,0.6298,121.32,1.4666,0.5558,192.64,82.72,2.3288,0
2002-10-28,0.9841,124.55,1.4889,1.5592,1.5574,0.6312,121.58,1.4652,0.5588,192.64,82.98,2.3214,0
2002-10-29,0.9846,122.72,1.4864,1.5586,1.5662,0.6317,120.83,1.4635,0.5562,191.28,82.56,2.3168,0
2002-10-30,0.9846,122.86,1.4879,1.5577,1.5643,0.6321,120.96,1.465,0.5531,191.36,82.54,2.3177,0
2002-10-31,0.989,122.67,1.4793,1.5641,1.5566,0.6323,121.32,1.4631,0.5556,191.87,82.92,2.3138,0
2002-11-01,0.9965,122.12,1.4663,1.5639,1.5589,0.6372,121.69,1.4611,0.5586,190.99,83.29,2.2931,0
2002-11-04,0.9972,122.28,1.467,1.5562,1.5558,0.6408,121.93,1.4629,0.5615,190.28,83.35,2.283,0
2002-11-05,0.9995,121.82,1.4635,1.5625,1.5569,0.6397,121.75,1.4628,0.5615,190.35,83.24,2.2867,0
2002-11-06,1.0026,121.81,1.4575,1.5643,1.5558,0.6409,122.12,1.4613,0.5633,190.54,83.57,2.28,0
2002-11-07,1.0092,121.25,1.4502,1.5809,1.5558,0.6384,122.12,1.4635,0.566,191.61,83.61,2.2926,0
2002-11-08,1.0131,119.73,1.4437,1.5899,1.5557,0.6372,121.3,1.4626,0.5654,190.36,82.93,2.2953,0
2002-11-11,1.01,119.55,1.4482,1.586,1.569,0.6369,120.75,1.4627,0.5612,189.61,82.55,2.2969,0
2002-11-12,1.0115,119.65,1.4456,1.5887,1.5669,0.6367,121.02,1.4622,0.5608,190.09,82.77,2.2966,0
2002-11-13,1.0067,120.27,1.4571,1.5853,1.5652,0.635,121.08,1.4669,0.5602,190.66,82.54,2.31,0
2002-11-14,1.0057,120.35,1.4581,1.5809,1.5745,0.6362,121.03,1.4664,0.5638,190.26,82.54,2.3051,0
2002-11-15,1.0088,120.37,1.4526,1.5802,1.5845,0.6384,121.42,1.4654,0.5633,190.2,82.86,2.2954,0
2002-11-18,1.0086,121.14,1.4549,1.5811,1.59,0.6379,122.18,1.4674,0.5625,191.53,83.26,2.3004,0
2002-11-19,1.003,122.16,1.4638,1.5799,1.5842,0.6349,122.53,1.4681,0.5582,193,83.46,2.3126,0
2002-11-20,1.0017,122.64,1.4665,1.573,1.5865,0.6368,122.85,1.469,0.5598,192.91,83.62,2.3069,0
2002-11-21,1.001,122.74,1.4682,1.5789,1.5777,0.634,122.86,1.4696,0.5627,193.79,83.6,2.3181,0
2002-11-22,0.997,122.89,1.4768,1.579,1.5804,0.6314,122.52,1.4724,0.5633,194.04,83.21,2.3319,0
